date,year,month,city,pop
2012-02-01,2012,2,澎湖縣,97268
2012-03-01,2012,3,澎湖縣,97452
2012-04-01,2012,4,澎湖縣,97612
2012-05-01,2012,5,澎湖縣,97639
2012-06-01,2012,6,澎湖縣,97724
2012-07-01,2012,7,澎湖縣,97947
2012-08-01,2012,8,澎湖縣,98017
2012-09-01,2012,9,澎湖縣,98104
2012-10-01,2012,10,臺中市,2681041
2012-11-01,2012,11,臺中市,2683066
2012-12-01,2012,12,臺中市,2684893
2012-01-01,2012,1,臺中市,2665613
2012-02-01,2012,2,臺中市,2666925
2012-03-01,2012,3,臺中市,2668799
2012-04-01,2012,4,臺中市,2670395
2012-05-01,2012,5,臺中市,2672390
2012-06-01,2012,6,臺中市,2674359
2012-07-01,2012,7,臺中市,2675939
2012-08-01,2012,8,臺中市,2677876
2012-09-01,2012,9,臺中市,2679172
2012-10-01,2012,10,臺北市,2668231
2012-11-01,2012,11,臺北市,2671006
2012-12-01,2012,12,臺北市,2673226
2012-01-01,2012,1,臺北市,2652959
2012-02-01,2012,2,臺北市,2653948
2012-03-01,2012,3,臺北市,2656512
2012-04-01,2012,4,臺北市,2658685
2012-05-01,2012,5,臺北市,2661017
2012-06-01,2012,6,臺北市,2663263
2012-07-01,2012,7,臺北市,2664487
2012-08-01,2012,8,臺北市,2665602
2012-09-01,2012,9,臺北市,2665832
2012-10-01,2012,10,臺南市,1880360
2012-11-01,2012,11,臺南市,1881026
2012-12-01,2012,12,臺南市,1881645
2012-01-01,2012,1,臺南市,1877115
2012-02-01,2012,2,臺南市,1877397
2012-03-01,2012,3,臺南市,1877778
2012-04-01,2012,4,臺南市,1878077
2012-05-01,2012,5,臺南市,1878314
2012-06-01,2012,6,臺南市,1878795
2012-07-01,2012,7,臺南市,1879022
2012-08-01,2012,8,臺南市,1879506
2012-09-01,2012,9,臺南市,1879644
2012-10-01,2012,10,臺東縣,226513
2012-11-01,2012,11,臺東縣,226383
2012-12-01,2012,12,臺東縣,226252
2012-01-01,2012,1,臺東縣,228118
2012-02-01,2012,2,臺東縣,227934
2012-03-01,2012,3,臺東縣,227772
2012-04-01,2012,4,臺東縣,227578
2012-05-01,2012,5,臺東縣,227400
2012-06-01,2012,6,臺東縣,227194
2012-07-01,2012,7,臺東縣,227014
2012-08-01,2012,8,臺東縣,226778
2012-09-01,2012,9,臺東縣,226621
2012-10-01,2012,10,花蓮縣,335288
2012-11-01,2012,11,花蓮縣,335223
2012-12-01,2012,12,花蓮縣,335190
2012-01-01,2012,1,花蓮縣,336733
2012-02-01,2012,2,花蓮縣,336621
2012-03-01,2012,3,花蓮縣,336485
2012-04-01,2012,4,花蓮縣,336318
2012-05-01,2012,5,花蓮縣,336076
2012-06-01,2012,6,花蓮縣,336020
2012-07-01,2012,7,花蓮縣,335794
2012-08-01,2012,8,花蓮縣,335522
2012-09-01,2012,9,花蓮縣,335331
2012-10-01,2012,10,苗栗縣,563300
2012-11-01,2012,11,苗栗縣,563660
2012-12-01,2012,12,苗栗縣,563976
2012-01-01,2012,1,苗栗縣,562164
2012-02-01,2012,2,苗栗縣,562190
2012-03-01,2012,3,苗栗縣,562259
2012-04-01,2012,4,苗栗縣,562372
2012-05-01,2012,5,苗栗縣,562507
2012-06-01,2012,6,苗栗縣,562684
2012-07-01,2012,7,苗栗縣,562762
2012-08-01,2012,8,苗栗縣,562888
2012-09-01,2012,9,苗栗縣,563013
2012-10-01,2012,10,連江縣,11058
2012-11-01,2012,11,連江縣,11196
2012-12-01,2012,12,連江縣,11310
2012-01-01,2012,1,連江縣,10133
2012-02-01,2012,2,連江縣,10135
2012-03-01,2012,3,連江縣,10131
2012-04-01,2012,4,連江縣,10125
2012-05-01,2012,5,連江縣,10172
2012-06-01,2012,6,連江縣,10253
2012-07-01,2012,7,連江縣,10624
2012-08-01,2012,8,連江縣,10794
2012-09-01,2012,9,連江縣,10937
2012-10-01,2012,10,金門縣,111775
2012-11-01,2012,11,金門縣,112444
2012-12-01,2012,12,金門縣,113111
2012-01-01,2012,1,金門縣,104538
2012-02-01,2012,2,金門縣,105434
2012-03-01,2012,3,金門縣,106358
2012-04-01,2012,4,金門縣,107198
2012-05-01,2012,5,金門縣,107646
2012-06-01,2012,6,金門縣,108147
2012-07-01,2012,7,金門縣,108963
2012-08-01,2012,8,金門縣,109728
2012-09-01,2012,9,金門縣,110851
2012-10-01,2012,10,雲林縣,711183
2012-11-01,2012,11,雲林縣,711000
2012-12-01,2012,12,雲林縣,710991
2012-01-01,2012,1,雲林縣,713295
2012-02-01,2012,2,雲林縣,712989
2012-03-01,2012,3,雲林縣,712747
2012-04-01,2012,4,雲林縣,712529
2012-05-01,2012,5,雲林縣,712102
2012-06-01,2012,6,雲林縣,711887
2012-07-01,2012,7,雲林縣,711538
2012-08-01,2012,8,雲林縣,711394
2012-09-01,2012,9,雲林縣,711041
2012-10-01,2012,10,高雄市,2777128
2012-11-01,2012,11,高雄市,2777897
2012-12-01,2012,12,高雄市,2778659
2012-01-01,2012,1,高雄市,2774925
2012-02-01,2012,2,高雄市,2774831
2012-03-01,2012,3,高雄市,2774586
2012-04-01,2012,4,高雄市,2774649
2012-05-01,2012,5,高雄市,2774730
2012-06-01,2012,6,高雄市,2775482
2012-07-01,2012,7,高雄市,2775734
2012-08-01,2012,8,高雄市,2776204
2012-09-01,2012,9,高雄市,2776550
2011-10-01,2011,10,南投縣,523176
2011-11-01,2011,11,南投縣,522963
2011-12-01,2011,12,南投縣,522807
2011-01-01,2011,1,南投縣,526179
2011-02-01,2011,2,南投縣,525940
2011-03-01,2011,3,南投縣,525553
2011-04-01,2011,4,南投縣,525286
2011-05-01,2011,5,南投縣,524845
2011-06-01,2011,6,南投縣,524426
2011-07-01,2011,7,南投縣,524126
2011-08-01,2011,8,南投縣,523805
2011-09-01,2011,9,南投縣,523491
2011-10-01,2011,10,嘉義市,271644
2011-11-01,2011,11,嘉義市,271594
2011-12-01,2011,12,嘉義市,271526
2011-01-01,2011,1,嘉義市,272320
2011-02-01,2011,2,嘉義市,272234
2011-03-01,2011,3,嘉義市,272181
2011-04-01,2011,4,嘉義市,272218
2011-05-01,2011,5,嘉義市,272176
2011-06-01,2011,6,嘉義市,272128
2011-07-01,2011,7,嘉義市,271994
2011-08-01,2011,8,嘉義市,271960
2011-09-01,2011,9,嘉義市,271758
2011-10-01,2011,10,嘉義縣,538436
2011-11-01,2011,11,嘉義縣,538209
2011-12-01,2011,12,嘉義縣,537942
2011-01-01,2011,1,嘉義縣,542832
2011-02-01,2011,2,嘉義縣,542288
2011-03-01,2011,3,嘉義縣,541637
2011-04-01,2011,4,嘉義縣,541148
2011-05-01,2011,5,嘉義縣,540664
2011-06-01,2011,6,嘉義縣,540059
2011-07-01,2011,7,嘉義縣,539667
2011-08-01,2011,8,嘉義縣,539162
2011-09-01,2011,9,嘉義縣,538779
2011-10-01,2011,10,基隆市,380501
2011-11-01,2011,11,基隆市,380281
2011-12-01,2011,12,基隆市,379927
2011-01-01,2011,1,基隆市,383680
2011-02-01,2011,2,基隆市,383352
2011-03-01,2011,3,基隆市,382865
2011-04-01,2011,4,基隆市,382551
2011-05-01,2011,5,基隆市,382136
2011-06-01,2011,6,基隆市,381770
2011-07-01,2011,7,基隆市,381321
2011-08-01,2011,8,基隆市,381056
2011-09-01,2011,9,基隆市,380647
2011-10-01,2011,10,宜蘭縣,459296
2011-11-01,2011,11,宜蘭縣,459227
2011-12-01,2011,12,宜蘭縣,459061
2011-01-01,2011,1,宜蘭縣,460368
2011-02-01,2011,2,宜蘭縣,460220
2011-03-01,2011,3,宜蘭縣,460036
2011-04-01,2011,4,宜蘭縣,459746
2011-05-01,2011,5,宜蘭縣,459505
2011-06-01,2011,6,宜蘭縣,459349
2011-07-01,2011,7,宜蘭縣,459358
2011-08-01,2011,8,宜蘭縣,459347
2011-09-01,2011,9,宜蘭縣,459332
2011-10-01,2011,10,屏東縣,865515
2011-11-01,2011,11,屏東縣,864979
2011-12-01,2011,12,屏東縣,864529
2011-01-01,2011,1,屏東縣,872893
2011-02-01,2011,2,屏東縣,872262
2011-03-01,2011,3,屏東縣,871462
2011-04-01,2011,4,屏東縣,870567
2011-05-01,2011,5,屏東縣,869617
2011-06-01,2011,6,屏東縣,868827
2011-07-01,2011,7,屏東縣,868138
2011-08-01,2011,8,屏東縣,867113
2011-09-01,2011,9,屏東縣,866145
2011-10-01,2011,10,彰化縣,1303054
2011-11-01,2011,11,彰化縣,1303062
2011-12-01,2011,12,彰化縣,1303039
2011-01-01,2011,1,彰化縣,1306789
2011-02-01,2011,2,彰化縣,1306423
2011-03-01,2011,3,彰化縣,1305744
2011-04-01,2011,4,彰化縣,1305243
2011-05-01,2011,5,彰化縣,1304675
2011-06-01,2011,6,彰化縣,1304216
2011-07-01,2011,7,彰化縣,1304097
2011-08-01,2011,8,彰化縣,1303741
2011-09-01,2011,9,彰化縣,1303192
2011-10-01,2011,10,新北市,3911833
2011-11-01,2011,11,新北市,3913595
2011-12-01,2011,12,新北市,3916451
2011-01-01,2011,1,新北市,3897421
2011-02-01,2011,2,新北市,3897888
2011-03-01,2011,3,新北市,3898230
2011-04-01,2011,4,新北市,3900199
2011-05-01,2011,5,新北市,3901959
2011-06-01,2011,6,新北市,3903745
2011-07-01,2011,7,新北市,3906117
2011-08-01,2011,8,新北市,3908632
2011-09-01,2011,9,新北市,3910086
2011-10-01,2011,10,新竹市,418927
2011-11-01,2011,11,新竹市,419384
2011-12-01,2011,12,新竹市,420052
2011-01-01,2011,1,新竹市,415557
2011-02-01,2011,2,新竹市,415797
2011-03-01,2011,3,新竹市,416191
2011-04-01,2011,4,新竹市,416426
2011-05-01,2011,5,新竹市,416962
2011-06-01,2011,6,新竹市,417335
2011-07-01,2011,7,新竹市,417554
2011-08-01,2011,8,新竹市,417966
2011-09-01,2011,9,新竹市,418534
2011-10-01,2011,10,新竹縣,517114
2011-11-01,2011,11,新竹縣,517309
2011-12-01,2011,12,新竹縣,517641
2011-01-01,2011,1,新竹縣,513220
2011-02-01,2011,2,新竹縣,513513
2011-03-01,2011,3,新竹縣,513838
2011-04-01,2011,4,新竹縣,514228
2011-05-01,2011,5,新竹縣,514728
2011-06-01,2011,6,新竹縣,515044
2011-07-01,2011,7,新竹縣,515619
2011-08-01,2011,8,新竹縣,516143
2011-09-01,2011,9,新竹縣,516650
2011-10-01,2011,10,桃園市,2010987
2011-11-01,2011,11,桃園市,2012174
2011-12-01,2011,12,桃園市,2013305
2011-01-01,2011,1,桃園市,2002424
2011-02-01,2011,2,桃園市,2002480
2011-03-01,2011,3,桃園市,2002925
2011-04-01,2011,4,桃園市,2003618
2011-05-01,2011,5,桃園市,2004407
2011-06-01,2011,6,桃園市,2005795
2011-07-01,2011,7,桃園市,2007536
2011-08-01,2011,8,桃園市,2008845
2011-09-01,2011,9,桃園市,2010168
2011-10-01,2011,10,澎湖縣,97007
2011-11-01,2011,11,澎湖縣,97091
2011-12-01,2011,12,澎湖縣,97157
2011-01-01,2011,1,澎湖縣,96926
2011-02-01,2011,2,澎湖縣,96854
2011-03-01,2011,3,澎湖縣,96789
2011-04-01,2011,4,澎湖縣,96676
2011-05-01,2011,5,澎湖縣,96628
2011-06-01,2011,6,澎湖縣,96597
2011-07-01,2011,7,澎湖縣,96658
2011-08-01,2011,8,澎湖縣,96642
2011-09-01,2011,9,澎湖縣,96779
2011-10-01,2011,10,臺中市,2661290
2011-11-01,2011,11,臺中市,2662770
2011-12-01,2011,12,臺中市,2664394
2011-01-01,2011,1,臺中市,2649311
2011-02-01,2011,2,臺中市,2649892
2011-03-01,2011,3,臺中市,2651152
2011-04-01,2011,4,臺中市,2652435
2011-05-01,2011,5,臺中市,2653698
2011-06-01,2011,6,臺中市,2655456
2011-07-01,2011,7,臺中市,2657253
2011-08-01,2011,8,臺中市,2658735
2011-09-01,2011,9,臺中市,2659828
2011-10-01,2011,10,臺北市,2643136
2011-11-01,2011,11,臺北市,2647122
2011-12-01,2011,12,臺北市,2650968
2011-01-01,2011,1,臺北市,2622883
2011-02-01,2011,2,臺北市,2624791
2011-03-01,2011,3,臺北市,2627677
2011-04-01,2011,4,臺北市,2630285
2011-05-01,2011,5,臺北市,2633044
2011-06-01,2011,6,臺北市,2635766
2011-07-01,2011,7,臺北市,2637866
2011-08-01,2011,8,臺北市,2639064
2011-09-01,2011,9,臺北市,2640099
2011-10-01,2011,10,臺南市,1876312
2011-11-01,2011,11,臺南市,1876706
2011-12-01,2011,12,臺南市,1876960
2011-01-01,2011,1,臺南市,1873406
2011-02-01,2011,2,臺南市,1873176
2011-03-01,2011,3,臺南市,1872933
2011-04-01,2011,4,臺南市,1873193
2011-05-01,2011,5,臺南市,1873368
2011-06-01,2011,6,臺南市,1874724
2011-07-01,2011,7,臺南市,1875491
2011-08-01,2011,8,臺南市,1875637
2011-09-01,2011,9,臺南市,1876031
2011-10-01,2011,10,臺東縣,228454
2011-11-01,2011,11,臺東縣,228430
2011-12-01,2011,12,臺東縣,228290
2011-01-01,2011,1,臺東縣,230513
2011-02-01,2011,2,臺東縣,230314
2011-03-01,2011,3,臺東縣,230140
2011-04-01,2011,4,臺東縣,229949
2011-05-01,2011,5,臺東縣,229703
2011-06-01,2011,6,臺東縣,229420
2011-07-01,2011,7,臺東縣,229199
2011-08-01,2011,8,臺東縣,228890
2011-09-01,2011,9,臺東縣,228631
2011-10-01,2011,10,花蓮縣,336885
2011-11-01,2011,11,花蓮縣,336836
2011-12-01,2011,12,花蓮縣,336838
2011-01-01,2011,1,花蓮縣,338634
2011-02-01,2011,2,花蓮縣,338481
2011-03-01,2011,3,花蓮縣,338276
2011-04-01,2011,4,花蓮縣,338048
2011-05-01,2011,5,花蓮縣,337758
2011-06-01,2011,6,花蓮縣,337557
2011-07-01,2011,7,花蓮縣,337382
2011-08-01,2011,8,花蓮縣,337193
2011-09-01,2011,9,花蓮縣,336978
2011-10-01,2011,10,苗栗縣,561523
2011-11-01,2011,11,苗栗縣,561833
2011-12-01,2011,12,苗栗縣,562010
2011-01-01,2011,1,苗栗縣,561016
2011-02-01,2011,2,苗栗縣,560890
2011-03-01,2011,3,苗栗縣,560802
2011-04-01,2011,4,苗栗縣,560791
2011-05-01,2011,5,苗栗縣,560766
2011-06-01,2011,6,苗栗縣,560813
2011-07-01,2011,7,苗栗縣,560940
2011-08-01,2011,8,苗栗縣,561226
2011-09-01,2011,9,苗栗縣,561295
2011-10-01,2011,10,連江縣,10084
2011-11-01,2011,11,連江縣,10104
2011-12-01,2011,12,連江縣,10106
2011-01-01,2011,1,連江縣,9959
2011-02-01,2011,2,連江縣,9937
2011-03-01,2011,3,連江縣,9970
2011-04-01,2011,4,連江縣,9991
2011-05-01,2011,5,連江縣,9991
2011-06-01,2011,6,連江縣,10010
2011-07-01,2011,7,連江縣,9991
2011-08-01,2011,8,連江縣,10010
2011-09-01,2011,9,連江縣,10058
2011-10-01,2011,10,金門縣,102827
2011-11-01,2011,11,金門縣,103340
2011-12-01,2011,12,金門縣,103883
2011-01-01,2011,1,金門縣,97733
2011-02-01,2011,2,金門縣,97969
2011-03-01,2011,3,金門縣,98186
2011-04-01,2011,4,金門縣,98641
2011-05-01,2011,5,金門縣,99278
2011-06-01,2011,6,金門縣,99691
2011-07-01,2011,7,金門縣,100248
2011-08-01,2011,8,金門縣,101094
2011-09-01,2011,9,金門縣,102064
2011-10-01,2011,10,雲林縣,714078
2011-11-01,2011,11,雲林縣,713756
2011-12-01,2011,12,雲林縣,713556
2011-01-01,2011,1,雲林縣,717131
2011-02-01,2011,2,雲林縣,716827
2011-03-01,2011,3,雲林縣,716457
2011-04-01,2011,4,雲林縣,716101
2011-05-01,2011,5,雲林縣,715770
2011-06-01,2011,6,雲林縣,715288
2011-07-01,2011,7,雲林縣,714876
2011-08-01,2011,8,雲林縣,714539
2011-09-01,2011,9,雲林縣,714245
2011-10-01,2011,10,高雄市,2773526
2011-11-01,2011,11,高雄市,2773855
2011-12-01,2011,12,高雄市,2774470
2011-01-01,2011,1,高雄市,2773433
2011-02-01,2011,2,高雄市,2772929
2011-03-01,2011,3,高雄市,2772834
2011-04-01,2011,4,高雄市,2772981
2011-05-01,2011,5,高雄市,2772850
2011-06-01,2011,6,高雄市,2772461
2011-07-01,2011,7,高雄市,2772647
2011-08-01,2011,8,高雄市,2772838
2011-09-01,2011,9,高雄市,2773157
2010-10-01,2010,10,南投縣,526911
2010-11-01,2010,11,南投縣,526732
2010-12-01,2010,12,南投縣,526491
2010-01-01,2010,1,南投縣,530875
2010-02-01,2010,2,南投縣,530705
2010-03-01,2010,3,南投縣,530198
2010-04-01,2010,4,南投縣,529767
2010-05-01,2010,5,南投縣,529321
2010-06-01,2010,6,南投縣,528283
2010-07-01,2010,7,南投縣,527940
2010-08-01,2010,8,南投縣,527774
2010-09-01,2010,9,南投縣,527299
2010-10-01,2010,10,嘉義市,272523
2010-11-01,2010,11,嘉義市,272422
2010-12-01,2010,12,嘉義市,272390
2010-01-01,2010,1,嘉義市,273778
2010-02-01,2010,2,嘉義市,273691
2010-03-01,2010,3,嘉義市,273717
2010-04-01,2010,4,嘉義市,273639
2010-05-01,2010,5,嘉義市,273444
2010-06-01,2010,6,嘉義市,272882
2010-07-01,2010,7,嘉義市,272833
2010-08-01,2010,8,嘉義市,272782
2010-09-01,2010,9,嘉義市,272711
2010-10-01,2010,10,嘉義縣,543738
2010-11-01,2010,11,嘉義縣,543552
2010-12-01,2010,12,嘉義縣,543248
2010-01-01,2010,1,嘉義縣,547709
2010-02-01,2010,2,嘉義縣,547628
2010-03-01,2010,3,嘉義縣,546901
2010-04-01,2010,4,嘉義縣,546386
2010-05-01,2010,5,嘉義縣,545878
2010-06-01,2010,6,嘉義縣,544782
2010-07-01,2010,7,嘉義縣,544374
2010-08-01,2010,8,嘉義縣,544236
2010-09-01,2010,9,嘉義縣,543853
2010-10-01,2010,10,基隆市,384590
2010-11-01,2010,11,基隆市,384296
2010-12-01,2010,12,基隆市,384134
2010-01-01,2010,1,基隆市,388136
2010-02-01,2010,2,基隆市,388017
2010-03-01,2010,3,基隆市,387624
2010-04-01,2010,4,基隆市,387207
2010-05-01,2010,5,基隆市,386757
2010-06-01,2010,6,基隆市,385869
2010-07-01,2010,7,基隆市,385532
2010-08-01,2010,8,基隆市,385388
2010-09-01,2010,9,基隆市,384954
2010-10-01,2010,10,宜蘭縣,460570
2010-11-01,2010,11,宜蘭縣,460558
2010-12-01,2010,12,宜蘭縣,460486
2010-01-01,2010,1,宜蘭縣,461876
2010-02-01,2010,2,宜蘭縣,461901
2010-03-01,2010,3,宜蘭縣,461783
2010-04-01,2010,4,宜蘭縣,461592
2010-05-01,2010,5,宜蘭縣,461409
2010-06-01,2010,6,宜蘭縣,460604
2010-07-01,2010,7,宜蘭縣,460676
2010-08-01,2010,8,宜蘭縣,460719
2010-09-01,2010,9,宜蘭縣,460679
2010-10-01,2010,10,屏東縣,874696
2010-11-01,2010,11,屏東縣,874081
2010-12-01,2010,12,屏東縣,873509
2010-01-01,2010,1,屏東縣,882339
2010-02-01,2010,2,屏東縣,882191
2010-03-01,2010,3,屏東縣,881385
2010-04-01,2010,4,屏東縣,880550
2010-05-01,2010,5,屏東縣,879746
2010-06-01,2010,6,屏東縣,878062
2010-07-01,2010,7,屏東縣,877109
2010-08-01,2010,8,屏東縣,876181
2010-09-01,2010,9,屏東縣,875379
2010-10-01,2010,10,彰化縣,1307500
2010-11-01,2010,11,彰化縣,1307465
2010-12-01,2010,12,彰化縣,1307286
2010-01-01,2010,1,彰化縣,1312491
2010-02-01,2010,2,彰化縣,1312355
2010-03-01,2010,3,彰化縣,1311701
2010-04-01,2010,4,彰化縣,1311188
2010-05-01,2010,5,彰化縣,1310398
2010-06-01,2010,6,彰化縣,1308926
2010-07-01,2010,7,彰化縣,1308676
2010-08-01,2010,8,彰化縣,1308326
2010-09-01,2010,9,彰化縣,1307843
2010-10-01,2010,10,新北市,3893740
2010-11-01,2010,11,新北市,3896316
2010-12-01,2010,12,新北市,3897367
2010-01-01,2010,1,新北市,3876070
2010-02-01,2010,2,新北市,3878282
2010-03-01,2010,3,新北市,3882039
2010-04-01,2010,4,新北市,3884754
2010-05-01,2010,5,新北市,3885507
2010-06-01,2010,6,新北市,3880743
2010-07-01,2010,7,新北市,3889049
2010-08-01,2010,8,新北市,3892616
2010-09-01,2010,9,新北市,3892603
2010-10-01,2010,10,新竹市,414682
2010-11-01,2010,11,新竹市,415004
2010-12-01,2010,12,新竹市,415344
2010-01-01,2010,1,新竹市,411981
2010-02-01,2010,2,新竹市,412233
2010-03-01,2010,3,新竹市,412850
2010-04-01,2010,4,新竹市,413317
2010-05-01,2010,5,新竹市,413384
2010-06-01,2010,6,新竹市,412893
2010-07-01,2010,7,新竹市,413482
2010-08-01,2010,8,新竹市,414004
2010-09-01,2010,9,新竹市,414323
2010-10-01,2010,10,新竹縣,512353
2010-11-01,2010,11,新竹縣,512541
2010-12-01,2010,12,新竹縣,513015
2010-01-01,2010,1,新竹縣,511288
2010-02-01,2010,2,新竹縣,511608
2010-03-01,2010,3,新竹縣,511852
2010-04-01,2010,4,新竹縣,512147
2010-05-01,2010,5,新竹縣,511855
2010-06-01,2010,6,新竹縣,509802
2010-07-01,2010,7,新竹縣,510874
2010-08-01,2010,8,新竹縣,511644
2010-09-01,2010,9,新竹縣,512097
2010-10-01,2010,10,桃園市,2001537
2010-11-01,2010,11,桃園市,2001455
2010-12-01,2010,12,桃園市,2002060
2010-01-01,2010,1,桃園市,1980038
2010-02-01,2010,2,桃園市,1981364
2010-03-01,2010,3,桃園市,1982961
2010-04-01,2010,4,桃園市,1985209
2010-05-01,2010,5,桃園市,1990917
2010-06-01,2010,6,桃園市,2017047
2010-07-01,2010,7,桃園市,2006213
2010-08-01,2010,8,桃園市,2003205
2010-09-01,2010,9,桃園市,2002318
2010-10-01,2010,10,澎湖縣,96711
2010-11-01,2010,11,澎湖縣,96797
2010-12-01,2010,12,澎湖縣,96918
2010-01-01,2010,1,澎湖縣,96387
2010-02-01,2010,2,澎湖縣,96426
2010-03-01,2010,3,澎湖縣,96459
2010-04-01,2010,4,澎湖縣,96455
2010-05-01,2010,5,澎湖縣,96467
2010-06-01,2010,6,澎湖縣,96388
2010-07-01,2010,7,澎湖縣,96436
2010-08-01,2010,8,澎湖縣,96490
2010-09-01,2010,9,澎湖縣,96488
2010-10-01,2010,10,臺中市,1081487
2010-11-01,2010,11,臺中市,1082163
2010-12-01,2010,12,臺中市,1082299
2010-01-01,2010,1,臺中市,1074277
2010-02-01,2010,2,臺中市,1074897
2010-03-01,2010,3,臺中市,1076161
2010-04-01,2010,4,臺中市,1077182
2010-05-01,2010,5,臺中市,1077996
2010-06-01,2010,6,臺中市,1078023
2010-07-01,2010,7,臺中市,1079343
2010-08-01,2010,8,臺中市,1080140
2010-09-01,2010,9,臺中市,1080617
2010-10-01,2010,10,臺中縣,1564994
2010-11-01,2010,11,臺中縣,1565499
2010-12-01,2010,12,臺中縣,1566120
2010-01-01,2010,1,臺中縣,1562197
2010-02-01,2010,2,臺中縣,1562335
2010-03-01,2010,3,臺中縣,1562657
2010-04-01,2010,4,臺中縣,1562780
2010-05-01,2010,5,臺中縣,1562567
2010-06-01,2010,6,臺中縣,1561882
2010-07-01,2010,7,臺中縣,1563334
2010-08-01,2010,8,臺中縣,1564130
2010-09-01,2010,9,臺中縣,1564577
2010-10-01,2010,10,臺北市,2613071
2010-11-01,2010,11,臺北市,2615613
2010-12-01,2010,12,臺北市,2618772
2010-01-01,2010,1,臺北市,2606151
2010-02-01,2010,2,臺北市,2605063
2010-03-01,2010,3,臺北市,2604744
2010-04-01,2010,4,臺北市,2603651
2010-05-01,2010,5,臺北市,2604150
2010-06-01,2010,6,臺北市,2602868
2010-07-01,2010,7,臺北市,2605357
2010-08-01,2010,8,臺北市,2605309
2010-09-01,2010,9,臺北市,2608923
2010-10-01,2010,10,臺南市,1873819
2010-11-01,2010,11,臺南市,1873919
2010-12-01,2010,12,臺南市,1873794
2010-01-01,2010,1,臺南市,1875244
2010-02-01,2010,2,臺南市,1875065
2010-03-01,2010,3,臺南市,1875165
2010-04-01,2010,4,臺南市,1875140
2010-05-01,2010,5,臺南市,1874794
2010-06-01,2010,6,臺南市,1873571
2010-07-01,2010,7,臺南市,1874023
2010-08-01,2010,8,臺南市,1874033
2010-09-01,2010,9,臺南市,1873754
2010-10-01,2010,10,臺東縣,230832
2010-11-01,2010,11,臺東縣,230729
2010-12-01,2010,12,臺東縣,230673
2010-01-01,2010,1,臺東縣,232821
2010-02-01,2010,2,臺東縣,232913
2010-03-01,2010,3,臺東縣,232688
2010-04-01,2010,4,臺東縣,232491
2010-05-01,2010,5,臺東縣,232226
2010-06-01,2010,6,臺東縣,231737
2010-07-01,2010,7,臺東縣,231421
2010-08-01,2010,8,臺東縣,231140
2010-09-01,2010,9,臺東縣,230941
2010-10-01,2010,10,花蓮縣,339092
2010-11-01,2010,11,花蓮縣,338961
2010-12-01,2010,12,花蓮縣,338805
2010-01-01,2010,1,花蓮縣,341026
2010-02-01,2010,2,花蓮縣,340997
2010-03-01,2010,3,花蓮縣,340794
2010-04-01,2010,4,花蓮縣,340705
